Name,Fecha,TipoInvestigacion,TipoPredio,Estado,Barrio,Estrato,AreaPrivada,AreaLote,ValorComercial,ValorM2,Longitud,Latitud,ANIO,MES,DIA
182908.0,06-04-2022,VENTA,LOCAL,NUEVO,EL POBLADO,0.0,1810,366,25900000000.0,14309392.0,-75.56787767,6.20848143,2022,4,6
182909.0,06-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,7924,773,9000000000.0,1135790.0,-75.56711638,6.25195186,2022,4,6
182910.0,07-04-2022,VENTA,LOCAL,NUEVO,EL POBLADO,0.0,1810,360,23000000000.0,12707182.0,-75.56801661,6.20811068,2022,4,7
182911.0,07-04-2022,VENTA,LOCAL,USADO,EL ESTADIO,0.0,1239,253,8325000000.0,6719128.0,-75.59174928,6.25801738,2022,4,7
182912.0,07-04-2022,VENTA,LOCAL,USADO,EL POBLADO,0.0,53,6,1036000000.0,19547170.0,-75.56700176,6.20891571,2022,4,7
182913.0,07-04-2022,VENTA,LOCAL,USADO,PATIO BONITO,0.0,38,12,290000000.0,7631579.0,-75.57327501,6.2013434,2022,4,7
182914.0,07-04-2022,VENTA,LOCAL,USADO,PATIO BONITO,0.0,46,14,340000000.0,7391304.0,-75.57327501,6.2013434,2022,4,7
182915.0,07-04-2022,VENTA,LOCAL,NUEVO,LOS NARANJOS,0.0,122,63,1550000000.0,12704918.0,-75.55679088,6.19648993,2022,4,7
182916.0,07-04-2022,VENTA,LOCAL,NUEVO,EL POBLADO,0.0,25,279,350000000.0,14000000.0,-75.56726767,6.20901475,2022,4,7
182926.0,08-04-2022,VENTA,LOCAL,USADO,SANTA MARIA DE LOS ANGELES,0.0,67,49,950000000.0,14179104.0,-75.57710075,6.19123809,2022,4,8
182927.0,08-04-2022,VENTA,LOCAL,USADO,GIRARDOT,0.0,14,15,38000000.0,2714286.0,-75.56835261,6.2981439,2022,4,8
182928.0,08-04-2022,VENTA,LOCAL,USADO,NUEVA VILLA DE ABURRA,0.0,66,13,350000000.0,5303030.0,-75.60254842,6.23476348,2022,4,8
182930.0,08-04-2022,VENTA,LOCAL,USADO,TRINIDAD,0.0,18,6,48000000.0,2666667.0,-75.58536368,6.22495178,2022,4,8
182948.0,18-04-2022,VENTA,LOCAL,USADO,BOMBONA # 1,0.0,360,295,2300000000.0,6388889.0,-75.56339956,6.24382873,2022,4,18
182951.0,18-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,54,22,340000000.0,6296296.0,-75.56479338,6.25018304,2022,4,18
182955.0,18-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,52,22,400000000.0,7692308.0,-75.56479338,6.25018304,2022,4,18
182956.0,18-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,56,23,540000000.0,9642857.0,-75.56479338,6.25018304,2022,4,18
182959.0,18-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,54,23,430000000.0,7962963.0,-75.56479338,6.25018304,2022,4,18
182960.0,18-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,49,21,470000000.0,9591837.0,-75.56479338,6.25018304,2022,4,18
182982.0,18-04-2022,VENTA,LOCAL,USADO,ROSALES,0.0,664,220,3200000000.0,4819277.0,-75.58829943,6.23886109,2022,4,18
182983.0,19-04-2022,VENTA,LOCAL,USADO,SURAMERICANA,0.0,1250,286,6000000000.0,4800000.0,-75.58469644,6.25757613,2022,4,19
182998.0,19-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,32,13,300000000.0,9375000.0,-75.56464567,6.25046959,2022,4,19
183001.0,19-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,50,20,470000000.0,9400000.0,-75.56464792,6.25067845,2022,4,19
183004.0,19-04-2022,VENTA,LOCAL,USADO,NARANJAL,0.0,1893,246,5500000000.0,2905441.0,-75.58821938,6.25076715,2022,4,19
183010.0,19-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,414,92,1300000000.0,3140097.0,-75.5667343,6.25259059,2022,4,19
183012.0,19-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,36,10,109000000.0,3027778.0,-75.56665728,6.25188144,2022,4,19
183013.0,19-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,245,58,739000000.0,3016327.0,-75.56665728,6.25188144,2022,4,19
183014.0,19-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,34,9,102000000.0,3000000.0,-75.56665728,6.25188144,2022,4,19
183015.0,19-04-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,31,25,290000000.0,9354839.0,-75.56464792,6.25067845,2022,4,19
183034.0,20-04-2022,VENTA,LOCAL,USADO,SANTA MARIA DE LOS ANGELES,0.0,131,39,830000000.0,6335878.0,-75.57984579,6.18816423,2022,4,20
183040.0,20-04-2022,VENTA,LOCAL,USADO,LOS CONQUISTADORES,0.0,717,382,2800000000.0,3905160.0,-75.58500497,6.24377552,2022,4,20
183085.0,25-04-2022,VENTA,LOCAL,USADO,GERONA,0.0,240,208,540000000.0,2250000.0,-75.5605753,6.24141193,2022,4,25
183103.0,26-04-2022,VENTA,LOCAL,USADO,SAN DIEGO,0.0,194,194,780000000.0,4020619.0,-75.5688585,6.24014544,2022,4,26
183115.0,26-04-2022,VENTA,LOCAL,USADO,LAURELES,0.0,18,75,210000000.0,11666667.0,-75.59355211,6.24285296,2022,4,26
183488.0,02-05-2022,VENTA,LOCAL,NUEVO,BUENOS AIRES,0.0,64,35,280000000.0,4375000.0,-75.55726224,6.23946709,2022,5,2
183527.0,04-05-2022,VENTA,LOCAL,USADO,ROBLEDO,0.0,20,14,162000000.0,8100000.0,-75.59517869,6.27566468,2022,5,4
183531.0,04-05-2022,VENTA,LOCAL,USADO,CALLE NUEVA,0.0,1143,502,2500000000.0,2187227.0,-75.57202619,6.23979652,2022,5,4
183548.0,04-05-2022,VENTA,LOCAL,USADO,PERPETUO SOCORRO,0.0,74,62,2100000000.0,28378378.0,-75.57041613,6.22941702,2022,5,4
183550.0,04-05-2022,VENTA,LOCAL,NUEVO,SANTA MARIA DE LOS ANGELES,0.0,131,0,830000000.0,6335878.0,-75.57903554,6.1865984,2022,5,4
183551.0,04-05-2022,VENTA,LOCAL,USADO,EL POBLADO,0.0,156,0,589000000.0,3775641.0,-75.56961604,6.21108131,2022,5,4
183557.0,04-05-2022,VENTA,LOCAL,USADO,PERPETUO SOCORRO,0.0,29,49,580000000.0,20000000.0,-75.57041613,6.22941702,2022,5,4
183562.0,05-05-2022,VENTA,LOCAL,USADO,PERPETUO SOCORRO,0.0,50,34,500000000.0,10000000.0,-75.57041613,6.22941702,2022,5,5
183563.0,05-05-2022,VENTA,LOCAL,USADO,PERPETUO SOCORRO,0.0,28,23,540000000.0,19285714.0,-75.57041613,6.22941702,2022,5,5
183664.0,09-05-2022,VENTA,LOCAL,USADO,BELEN,0.0,71,87,3000000000.0,42253521.0,-75.60434102,6.23304363,2022,5,9
183824.0,11-05-2022,VENTA,LOCAL,USADO,SAN DIEGO,0.0,5,4,60000000.0,12000000.0,-75.5692452,6.23421197,2022,5,11
183829.0,11-05-2022,VENTA,LOCAL,NUEVO,LOS ALCAZARES,0.0,70,61,170000000.0,2428571.0,-75.60684579,6.26004606,2022,5,11
184091.0,17-05-2022,VENTA,LOCAL,USADO,LOS CONQUISTADORES,0.0,70,19,310000000.0,4428571.0,-75.58359917,6.24413373,2022,5,17
184101.0,18-05-2022,VENTA,LOCAL,USADO,LOS CONQUISTADORES,0.0,180,196,800000000.0,4444444.0,-75.58460965,6.23962589,2022,5,18
184134.0,18-05-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,91,26,900000000.0,9890110.0,-75.56340803,6.24961449,2022,5,18
184198.0,18-05-2022,VENTA,LOCAL,USADO,SIMON BOLIVAR,0.0,520,230,2250000000.0,4326923.0,-75.60292595,6.24470933,2022,5,18
184209.0,18-05-2022,VENTA,LOCAL,USADO,NUEVA VILLA DE ABURRA,0.0,95,39,268000000.0,2821053.0,-75.60254842,6.23476348,2022,5,18
184211.0,18-05-2022,VENTA,LOCAL,USADO,NUEVA VILLA DE ABURRA,0.0,151,65,426000000.0,2821192.0,-75.60254842,6.23476348,2022,5,18
184213.0,18-05-2022,VENTA,LOCAL,USADO,NUEVA VILLA DE ABURRA,0.0,73,41,206000000.0,2821918.0,-75.60254842,6.23476348,2022,5,18
184236.0,19-05-2022,VENTA,LOCAL,USADO,NUEVA VILLA DE ABURRA,0.0,151,65,460000000.0,3046358.0,-75.60254842,6.23476348,2022,5,19
184281.0,19-05-2022,VENTA,LOCAL,USADO,LOS BALSOS # 2,0.0,139,79,2490000000.0,17913669.0,-75.57382776,6.19645049,2022,5,19
184294.0,19-05-2022,VENTA,LOCAL,USADO,LOS CONQUISTADORES,0.0,187,73,3092000000.0,16534759.0,-75.58714358,6.24084934,2022,5,19
184333.0,20-05-2022,VENTA,LOCAL,USADO,PERPETUO SOCORRO,0.0,80,78,2400000000.0,30000000.0,-75.57041613,6.22941702,2022,5,20
184334.0,20-05-2022,VENTA,LOCAL,USADO,PERPETUO SOCORRO,0.0,70,68,1400000000.0,20000000.0,-75.57041613,6.22941702,2022,5,20
184335.0,20-05-2022,VENTA,LOCAL,USADO,PERPETUO SOCORRO,0.0,68,66,1380000000.0,20294118.0,-75.57041613,6.22941702,2022,5,20
184382.0,23-05-2022,VENTA,LOCAL,USADO,MANRIQUE CENTRAL # 2,0.0,574,342,1980000000.0,3449477.0,-75.55508554,6.26480827,2022,5,23
184391.0,23-05-2022,VENTA,LOCAL,USADO,LA CANDELARIA,0.0,40,13,435000000.0,10875000.0,-75.56618713,6.2461854,2022,5,23
184518.0,25-05-2022,VENTA,LOCAL,USADO,LOS BALSOS # 2,0.0,204,45,4300000000.0,21078431.0,-75.57382776,6.19645049,2022,5,25
184521.0,25-05-2022,VENTA,LOCAL,USADO,LOS BALSOS # 2,0.0,50,31,1200000000.0,24000000.0,-75.57382776,6.19645049,2022,5,25
184526.0,25-05-2022,VENTA,LOCAL,NUEVO,NARANJAL,0.0,720,177,4858979000.0,6748582.0,-75.5867324,6.25134142,2022,5,25
184528.0,26-05-2022,VENTA,LOCAL,USADO,FLORIDA NUEVA,0.0,800,46,4327400000.0,5409250.0,-75.58949176,6.24957549,2022,5,26
184536.0,26-05-2022,VENTA,LOCAL,USADO,EL ESTADIO,0.0,756,247,6255060000.0,8273889.0,-75.59188799,6.25867919,2022,5,26
184539.0,26-05-2022,VENTA,LOCAL,USADO,NARANJAL,0.0,1600,54,8174852000.0,5109282.0,-75.58738614,6.25294067,2022,5,26
182184.0,14-03-2022,VENTA,PARQUEADERO,USADO,SAN LUCAS,0.0,74,60,121500000.0,1641892.0,-75.56965748,6.18509307,2022,3,14
182937.0,08-04-2022,VENTA,PARQUEADERO,USADO,LAS LOMAS # 1,0.0,13,2,60000000.0,4615385.0,-75.55949968,6.20869243,2022,4,8
183505.0,02-05-2022,VENTA,PARQUEADERO,USADO,LOMA DE LOS BERNAL,0.0,12,5,35000000.0,2916667.0,-75.60793471,6.21944481,2022,5,2
183945.0,13-05-2022,VENTA,PARQUEADERO,NUEVO,EL DANUBIO,0.0,12,1,30000000.0,2500000.0,-75.609783,6.25339546,2022,5,13
184332.0,20-05-2022,VENTA,PARQUEADERO,USADO,LOS CONQUISTADORES,0.0,11,3,18000000.0,1636364.0,-75.57926532,6.24007225,2022,5,20
